bonjour	NOM	FNO_U	426	511	221	0.9554676179999999	65	72	53	pA_U
										
salut	NOM	FNO_U	316	319	312	0.32344623599999967	55	59	45	pA_U
										
ça	PRO:DEM	VP_B	268	323	247	0.13969655520125368	69	75	60	pA_B
va	VER:pres	VP_L	303	355	250	0.33617836779874644	67	75	56	pA_L
										
ça	PRO:DEM	VP_B	307	340	281	0.2030086149314707	59	66	51	pA_B
va	VER:pres	VP_L	265	281	261	0.1191983650685291	64	65	62	pA_I
et	KON	ARTIC_U	267	270	264	0.0733684144779767	60	62	58	pA_I
toi	PRO:PER	NP_U	239	265	231	0.3293903085220231	59	64	52	pA_L
										
j'	PRO:PER	VP_B	NA	NA	NA	0.18417274800000083	54	57	48	pA_B
ai	VER:pres	VP_I	NA	NA	NA	0.18417274800000083	54	57	48	pA_I
entendu	VER:pper	VP_L	259	415	174	0.32230230900000034	62	67	57	pA_I
du	PRP:det	NP_B	192	199	187	0.09208636899999867	63	65	62	pA_I
bruit	NOM	NP_L	277	508	189	0.28159985200000115 	67	75	59	pA_L
										
merde	NOM	FNO_U	268	285	258	0.23421968999999976	64	66	60	pA_B
on	PRO:PER	VP_B	251	261	227	0.09368787599999884	62	64	60	pA_I
nous	PRO:PER	VP_I	220	227	207	0.18737575200000123	66	68	63	pA_I
entend	VER:pres	VP_L	192	207	180	0.22408893199157198	61	65	57	pA_I
arriver	VER:infi	VP_U	185	188	181	0.2653142295974078	61	65	56	pA_I
de	NOM	ARTIC_U	185	188	184	0.2132559084110195	56	59	52	pA_I
loin	NOM	ARTIC_U	188	191	183	0.18737574400000057 	57	59	51	pA_L
										
ah	INT	ARTIC_U	287	290	283	0.060106088575043515	66	70	63	pA_B
il	PRO:PER	VP_B	287	291	282	0.07274745005090288	66	70	61	pA_I
fait	VER:pres	VP_L	256	291	222	0.20112530308190735	60	63	57	pA_I
chaud	ADV	AP_U	314	316	312	0.21396308838500566	60	65	58	pA_I
ici	ADV	AdP_U	290	315	252	0.42804132290714136 	59	64	56	pA_L
										
ah	INT	ARTIC_U	221	224	219	0.10315789399999886	64	66	58	pA_B
ouais	INT	ARTIC_U	228	237	220	0.2578947350000007	64	67	59	pA_I
ça	PRO:DEM	VP_B	221	241	210	0.10315789399999886	57	60	55	pA_I
fait	VER:pres	VP_L	203	213	193	0.20631578800000128	57	61	54	pA_I
du	PRP:det	NP_B	189	193	186	0.10315789399999886	57	58	55	pA_I
bien	ADV	NP_L	236	245	193	0.20631579500000008	58	62	53	pA_L
										
bon	ADJ	ARTIC_U	302	339	257	0.1397711130000001	70	74	60	pA_B
ben	ADV	ARTIC_U	238	334	110	0.09636455218879725	76	77	76	pA_I
voilà	ADV	ARTIC_U	221	516	109	0.19646891609703054	76	77	75	pA_I
vous	PRO:PER	VP_B	469	504	439	0.08130597358630176	75	77	72	pA_I
aviez	VER:impf	VP_I	229	269	149	0.2567557060620089	71	73	67	pA_I
pas	ADV	VP_I	259	309	226	0.11981932949560381	70	73	65	pA_I
vu	VER:pper	VP_L	465	499	309	0.2742736855702592	71	76	63	pA_L
										
non	ADV	ARTIC_U	303	422	207	0.48499999999999943 	68	72	58	pA_U
										
voilà	ADV	ARTIC_U	358	479	183	0.5689351770000002	67	71	58	pA_U
										
c'	PRO:DEM	VP_B	313	475	249	0.5689351770000002	58	64	52	pA_B
est	VER:pres	VP_L	313	475	249	0.2135124349999984	58	64	52	pA_I
chouette	ADJ	AP_U	407	419	252	0.341619896000001	61	68	55	pA_I
ouais	INT	ARTIC_U	265	275	258	0.2135124399999988 	59	63	51	pA_L
										
c'	PRO:DEM	VP_B	113	114	112	0.12676610811405098	52	58	43	pA_B
est	VER:pres	VP_L	113	114	112	0.12676610811405098	52	58	43	pA_I
cool	NOM	AP_U	317	379	173	0.29066398900000223	56	60	54	pA_L
										
bon	ADJ	ARTIC_U	239	245	234	0.09546317399999893	58	61	55	pA_B
ben	ADV	ARTIC_U	242	269	224	0.09546317399999893	65	72	61	pA_I
je	PRO:PER	VP_B	273	276	269	0.06364211600000047	77	78	75	pA_I
vous	PRO:PER	VP_I	277	281	275	0.12728423200000094	70	75	66	pA_I
laisse	VER:pres	VP_L	303	311	280	0.1909263480000014	66	72	61	pA_I
vous	PRO:PER	VP_B	283	303	274	0.0608847576762912	61	63	60	pA_I
installer	VER:infi	VP_L	289	306	176	0.3551787267191102	65	70	57	pA_I
les	DET:ART	NP_B	189	192	186	0.09307343060459772	64	65	64	pA_I
filles	NOM	NP_L	294	385	195	0.3487967870000013	65	69	59	pA_L
										
ouais	INT	ARTIC_U	331	336	197	0.4101591839999976 	57	70	45	pA_U
										
on	PRO:PER	VP_B	232	237	228	0.1060668600000021	57	62	46	pA_B
pose	VER:pres	VP_L	244	267	221	0.21213371999999708	64	68	58	pA_I
nos	DET:POS	NP_B	253	263	246	0.15910029000000137	67	69	63	pA_I
affaires	NOM	NP_L	255	264	250	0.21842947587157013	66	68	63	pA_I
là	ADV	AdP_U	258	267	250	0.311904816128429 	56	64	44	pA_L
										
waou	NOM	NP_U	388	519	183	1.091604758999999	66	73	44	pA_U
										
faites	VER:pres	VP_U	642	649	634	0.22764155273870657	60	65	54	pA_B
comme	ADV	PP_U	78	78	77	0.3423409414160119	56	63	50	pA_I
chez	PRP	PP_B	429	525	231	0.36373725025451265	59	71	53	pA_I
vous	PRO:PER	PP_L	230	309	129	0.8005753895907688 	59	64	53	pA_L
										
tes	DET:POS	NP_B	NA	NA	NA	0.14831316300000452	44	50	41	pA_B
chaussures	NOM	NP_L	NA	NA	NA	0.4943772119999963 	49	54	43	pA_L
										
faut	VER:pres	VP_U	266	271	260	0.13497415702498472	58	64	50	pA_B
que	KON	ARTIC_U	237	270	217	0.1326571147987039	62	67	59	pA_I
j'	PRO:PER	VP_B	218	254	100	0.1326571147987039	70	76	67	pA_I
enlève	VER:pres	VP_L	218	254	100	0.38085429732531395	70	76	67	pA_I
mes	DET:POS	NP_B	283	449	210	0.1668912089403065	63	69	60	pA_I
chaussures	NOM	NP_L	286	434	200	0.5701215689106931 	57	63	50	pA_L
										
non	ADV	ARTIC_U	204	207	199	0.28097518899999585 	56	57	54	pA_U
										
pas	ADV	AP_B	210	225	200	0.09963326833086228	69	79	48	pA_B
obligé	VER:pper	AP_L	217	267	184	0.3979713443961117	73	78	66	pA_I
hein	INT	ARTIC_U	210	248	184	0.08827416127302712	72	73	69	pA_I
les	DET:ART	NP_B	181	184	179	0.13520279400000135	63	67	56	pA_I
filles	NOM	NP_L	178	193	172	0.18461920021842815	57	61	53	pA_I
hein	INT	ARTIC_U	171	172	171	0.08578639378156794 	52	58	48	pA_L
										
bon	ADJ	ARTIC_U	NA	NA	NA	0.22603320385463377	52	56	41	pA_B
ben	ADV	ARTIC_U	424	425	423	0.15182998414536542	55	58	51	pA_I
je	PRO:PER	VP_B	341	425	206	0.12595439600000446	58	61	54	pA_I
les	DET:ART	VP_I	228	240	214	0.18893159399999604	58	62	55	pA_I
garde	NOM	VP_L	381	748	172	0.3148859830000035 	59	70	50	pA_L
										
tu	PRO:PER	VP_B	NA	NA	NA	0.09567689600000051	50	54	44	pA_B
veux	VER:pres	VP_L	NA	NA	NA	0.12626511080881642	53	53	51	pA_I
te	PRO:PER	VP_B	NA	NA	NA	0.09414375888940896	51	55	48	pA_I
mettre	VER:infi	VP_L	253	255	251	0.29098980020360443	56	63	49	pA_I
où	ADV	AdP_U	NA	NA	NA	0.15833960509817047 	52	57	45	pA_L
										
c'	PRO:DEM	VP_B	356	385	340	0.17075383969216062	64	68	60	pA_B
est	VER:pres	VP_L	356	385	340	0.17075383969216062	64	68	60	pA_I
trop	ADV	AP_B	290	355	114	0.33806167964831246	62	72	55	pA_I
joli	ADJ	AP_L	256	313	108	0.5648625533364182	67	76	59	pA_I
hm	INT	ARTIC_U	266	277	242	0.39901947132310767 	59	69	45	pA_L
										
ouais	INT	ARTIC_U	238	247	226	0.14208864822270328	76	80	65	pA_B
je	PRO:PER	VP_B	233	247	220	0.14728531600063377	76	81	71	pA_I
me	PRO:PER	VP_I	218	221	216	0.07200615448920189	79	81	74	pA_I
suis	VER:pres	VP_I	219	225	212	0.15710433706734506	66	71	56	pA_I
craquée	VER:pper	VP_L	272	281	241	0.3421089242201134	67	76	58	pA_I
hein	INT	ARTIC_U	216	241	207	0.17211867599999664	72	76	65	pA_I
cette	PRO:DEM	NP_B	213	222	192	0.16234022908989232	59	69	53	pA_I
année	NOM	NP_L	185	192	182	0.2679564589101133	66	70	60	pA_L
										
ben	ADV	ARTIC_U	269	278	264	0.13492584899999827	69	74	63	pA_B
ouais	INT	FNO_U	245	274	207	0.2248764149999971	66	69	63	pA_I
je	PRO:PER	VP_B	221	234	207	0.08995056600000595	62	64	60	pA_I
vois	VER:pres	VP_L	268	271	265	0.1799011319999977	63	66	58	pA_I
ça	PRO:DEM	NP_U	211	212	210	0.08995056300000215 	56	57	56	pA_L
										
la	DET:ART	NP_B	NA	NA	NA	0.11152884999999912	47	53	42	pA_B
petite	ADJ	NP_I	575	575	575	0.14516319910007525	52	57	47	pA_I
rondelle	NOM	NP_L	224	244	209	0.3338467162681056	57	60	51	pA_I
de	PRP	PP_B	210	211	209	0.07527916151143188	56	57	56	pA_I
citron	NOM	PP_L	191	238	107	0.616961823691554	56	61	51	pA_I
et	KON	ARTIC_U	NA	NA	NA	0.16709529942883705	50	53	48	pA_I
tout	ADV	NP_U	NA	NA	NA	0.2230576859999971 	51	54	47	pA_L
										
comme	ADV	PP_B	238	414	61	0.25836798999999644	72	79	53	pA_B
