et	VER:simp	ARTIC_U	155	161	153	0.194031	68	75	47	pA_B
puis	VER:simp	ARTIC_U	172	180	152	0.35497999999999996	61	66	56	pA_I
euh	INT	ARTIC_U	142	169	126	0.5159890000000001	64	70	54	pA_L
alors	KON	ARTIC_U	104	107	99	0.3170099999999998	58	63	48	pA_B
oui	INT	FNO_U	133	150	106	0.31799	59	65	50	pA_I
euh	INT	ARTIC_U	128	224	112	0.81799	59	70	47	pA_I
voilà	ADV	ARTIC_U	122	131	116	0.1989799999999997	59	64	50	pA_L
après	KON	AdP_U	198	203	189	0.3060300000000007	65	72	58	pA_B
y	PRO:PER	VP_B	173	203	155	0.0609699999999993	69	72	66	pA_I
a	VER:pres	VP_L	152	155	150	0.0609800000000007	70	72	68	pA_I
des	PRP:det	NP_B	148	151	143	0.125	68	73	60	pA_I
questions	NOM	NP_L	160	178	144	0.5100099999999994	64	70	54	pA_I
on	PRO:PER	VP_B	NA	NA	NA	0.07702000000000009	54	54	53	pA_I
va	VER:pres	VP_L	131	133	128	0.1170100000000005	63	67	57	pA_I
dire	VER:infi	VP_U	129	143	104	0.3949499999999997	64	70	52	pA_I
euh	INT	ARTIC_U	113	125	110	0.3120099999999999	60	66	48	pA_I
de	PRP	PP_B	128	138	110	0.125	68	70	63	pA_I
fond	NOM	PP_L	163	239	102	0.4169900000000002	63	67	53	pA_I
y	VER:pper	ARTIC_U	134	140	130	0.1960499999999996	61	64	53	pA_I
compris	VER:pper	ARTIC_U	152	176	142	0.2479899999999997	63	69	56	pA_I
des	PRP:det	NP_B	138	151	124	0.08496000000000059	66	67	64	pA_I
questions	NOM	NP_L	134	157	112	0.2860100000000001	63	68	57	pA_I
qui	PRO:REL	ARTIC_U	145	153	126	0.1899999999999995	60	66	55	pA_I
posent	VER:pres	VP_U	142	154	130	0.2000099999999998	64	70	54	pA_I
la	DET:ART	NP_B	142	245	118	0.08002000000000109	65	67	62	pA_I
question	NOM	NP_I	158	243	144	0.2899799999999999	60	68	53	pA_I
de	VER:simp	NP_I	136	144	127	0.08000999999999969	67	70	64	pA_I
la	VER:simp	NP_I	184	247	118	0.07995999999999981	65	69	60	pA_I
compatibilité	NOM	NP_L	134	232	119	0.629999999999999	61	68	55	pA_I
des	PRP:det	PP_B	120	124	118	0.08002000000000109	67	69	66	pA_I
approches	NOM	PP_L	127	144	109	0.6199999999999992	61	68	51	pA_I
ou	KON	ARTIC_U	116	118	113	0.09002000000000088	58	60	55	pA_I
des	PRP:det	NP_B	115	119	110	0.10998999999999981	60	61	59	pA_I
choses	NOM	NP_L	119	127	113	0.27999999999999936	57	61	53	pA_I
comme	VER:simp	PP_B	114	118	112	0.13000000000000078	60	64	55	pA_I
ça	VER:simp	PP_B	183	197	154	0.23000000000000043	64	70	53	pA_I
qui	PRO:REL	ARTIC_U	121	130	113	0.11999999999999922	56	62	49	pA_I
sont	VER:pres	VP_U	163	176	112	0.41000000000000014	59	68	51	pA_I
euh	INT	ARTIC_U	131	138	126	0.33000000000000007	62	66	49	pA_I
des	PRP:det	NP_B	121	127	118	0.09999999999999965	60	63	57	pA_I
choses	NOM	NP_L	140	158	113	0.2400000000000002	63	69	55	pA_I
par	VER:subp	ARTIC_U	130	158	112	0.1399999999999988	63	66	59	pA_I
exemple	VER:subp	ARTIC_U	140	147	124	0.13000000000000078	62	67	56	pA_I
sur	PRP	PP_B	129	142	116	0.11999999999999922	62	67	56	pA_I
les	DET:ART	PP_I	117	120	115	0.09000000000000163	69	71	67	pA_I
unités	NOM	PP_I	119	161	111	0.5699999999999985	64	73	52	pA_I
tout	NOM	PP_L	NA	NA	NA	0.05999999999999872	49	52	46	pA_I
simplement	NOM	PP_L	101	123	80	0.5400000000000009	57	63	50	pA_I
quelles	PRO:REL	NP_B	115	135	105	0.21000000000000085	57	63	46	pA_I
unités	NOM	NP_L	137	172	111	0.5800000000000001	61	72	46	pA_I
euh	INT	ARTIC_U	122	138	116	0.6600000000000001	60	66	49	pA_I
est	NOM	ARTIC_U	140	145	137	0.15000000000000213	57	62	54	pA_I
ce	NOM	ARTIC_U	NA	NA	NA	0.09999999999999787	55	57	51	pA_I
que	NOM	ARTIC_U	129	138	121	0.10999999999999943	57	64	48	pA_I
ces	PRO:DEM	NP_B	128	137	120	0.15000000000000213	59	64	56	pA_I
unités	NOM	NP_L	123	144	110	0.379999999999999	64	69	56	pA_I
sont	VER:pres	VP_U	121	138	102	0.21000000000000085	59	63	54	pA_I
