oui	INT	ARTIC_U	181	187	176	0.08939999999999948	67	81	51	pA_B
allô	INT	ARTIC_U	231	337	173	0.30150000000000077	76	81	56	pA_L
										
allô	INT	ARTIC_U	126	184	109	0.16610000000000014	73	79	62	pA_U
										
oui	INT	ARTIC_U	251	389	160	0.3238999999999983	73	82	52	pA_U
										
c'	PRO:DEM	VP_B	475	693	142	0.16949999999999932	69	80	63	pA_B
est	VER:pres	VP_L	475	693	142	0.16949999999999932	69	80	63	pA_L
										
hé	INT	ARTIC_U	274	334	195	0.5485000000000007	80	84	61	pA_B
ça	PRO:DEM	VP_B	182	195	169	0.14389999999999858	75	83	65	pA_I
va	VER:pres	VP_L	282	394	181	0.277000000000001	76	85	57	pA_L
										
ça	PRO:DEM	VP_B	480	652	138	0.16539999999999822	73	80	56	pA_B
va	VER:pres	VP_L	145	158	128	0.1443000000000012	77	86	67	pA_I
et	KON	ARTIC_U	164	167	158	0.10790000000000077	80	87	68	pA_I
toi	PRO:PER	NP_U	122	156	74	0.3269999999999982	76	86	59	pA_L
										
ben	ADV	ARTIC_U	172	183	164	0.1667999999999985	78	81	67	pA_B
ouais	INT	FNO_U	268	374	183	0.278100000000002	79	83	72	pA_I
c'	PRO:DEM	VP_B	319	526	233	0.1463000000000001	74	82	68	pA_I
est	VER:pres	VP_L	319	526	233	0.1463000000000001	74	82	68	pA_I
quoi	PRO:REL	ARTIC_U	268	279	238	0.1570999999999998	76	80	70	pA_I
ce	PRO:DEM	NP_B	252	277	237	0.07760000000000034	67	71	63	pA_I
numéro	NOM	NP_L	260	316	232	0.5645999999999987	77	83	57	pA_L
										
ben	ADV	ARTIC_U	173	513	119	0.14150000000000063	69	82	55	pA_B
c'	PRO:DEM	VP_B	132	147	120	0.12490000000000023	70	77	65	pA_I
est	VER:pres	VP_L	132	147	120	0.12490000000000023	70	77	65	pA_I
le	DET:ART	NP_B	150	154	142	0.08520000000000039	82	83	78	pA_I
numéro	NOM	NP_L	154	159	151	0.21569999999999823	84	86	78	pA_I
du	PRP:det	PP_B	163	169	157	0.10600000000000165	78	81	75	pA_I
fixe	NOM	PP_L	184	201	157	0.4826999999999977	64	79	47	pA_L
										
ah	INT	ARTIC_U	278	332	177	0.6953999999999994	81	84	71	pA_B
ok	NOM	FNO_U	248	368	165	0.6625000000000014	75	84	54	pA_I
tu	PRO:PER	VP_B	499	564	179	0.08709999999999951	75	83	60	pA_I
vas	VER:pres	VP_L	165	200	131	0.07380000000000209	80	82	78	pA_I
bien	ADV	AdP_U	281	403	132	0.30790000000000006	72	81	47	pA_L
										
ouais	INT	ARTIC_U	195	549	127	0.3279999999999994	73	87	47	pA_B
ça	PRO:DEM	VP_B	168	188	145	0.16280000000000072	72	82	62	pA_I
va	VER:pres	VP_L	156	164	142	0.2455999999999996	76	86	57	pA_L
dis	VER:pres	VP_U	143	164	130	0.1742999999999988	70	83	55	pA_B
moi	PRO:PER	NP_U	183	196	164	0.24780000000000157	83	85	72	pA_I
je	PRO:PER	VP_B	146	147	144	0.1205999999999996	69	72	66	pA_I
te	PRO:PER	VP_I	161	174	154	0.1205999999999996	76	85	59	pA_I
dérange	VER:pres	VP_L	198	272	153	0.42210000000000036	74	87	47	pA_L
										
non	ADV	VP_I	260	403	164	0.29739999999999966	79	82	68	pA_B
pas	ADJ	VP_L	246	349	201	0.142000000000003	76	82	65	pA_I
du	ADJ	VP_L	199	212	183	0.1342999999999961	74	77	66	pA_I
tout	ADJ	VP_L	266	634	186	0.23969999999999914	69	77	56	pA_L
										
non	ADV	ARTIC_U	124	126	121	0.15879999999999939	72	80	53	pA_B
parce	VER:cond	ARTIC_U	133	154	117	0.24860000000000326	72	83	57	pA_I
que	VER:cond	ARTIC_U	133	154	117	0.24860000000000326	72	83	57	pA_I
tu	PRO:PER	VP_B	133	137	126	0.07410000000000139	76	85	67	pA_I
as	VER:pres	VP_L	126	134	109	0.12609999999999388	79	85	66	pA_I
tu	PRO:PER	VP_B	130	132	129	0.060600000000000875	66	74	62	pA_I
as	VER:pres	VP_L	126	127	126	0.035600000000002296	80	82	79	pA_I
l'	DET:ART	NP_B	126	130	123	0.13289999999999935	83	84	81	pA_I
air	NOM	NP_L	126	130	123	0.13289999999999935	83	84	81	pA_I
d'	PRP	PP_B	124	130	119	0.21010000000000417	82	85	78	pA_I
avoir	VER:infi	PP_L	124	130	119	0.21010000000000417	82	85	78	pA_I
du	PRP:det	PP_B	124	130	118	0.07759999999999678	79	80	76	pA_I
monde	NOM	PP_L	149	161	129	0.18359999999999843	81	83	80	pA_I
derrière	PRP	PP_B	131	156	122	0.2687000000000026	78	85	57	pA_I
toi	PRO:PER	PP_L	135	140	132	0.2383000000000024	69	80	53	pA_L
										
non	ADV	ARTIC_U	209	221	201	0.2588000000000008	76	83	57	pA_B
mais	KON	ARTIC_U	215	234	182	0.13810000000000144	77	82	72	pA_I
je	PRO:PER	VP_B	379	421	234	0.06439999999999913	72	79	66	pA_I
suis	VER:pres	VP_L	244	394	194	0.09839999999999805	76	81	68	pA_I
avec	PRP	PP_U	237	355	159	0.23210000000000264	72	81	52	pA_I
