hé	157	167	146	0.11629	61	68	44	pA_B
bien	179	208	145	0.4450000000000003	69	74	55	pA_I
euh	163	211	143	0.25597999999999965	68	74	59	pA_I
bonsoir	185	217	142	0.40264999999999995	70	78	55	pA_I
à	211	215	199	0.07625000000000037	76	78	75	pA_I
tous	303	326	206	0.30498000000000003	69	77	50	pA_I
et	241	276	223	0.07658999999999994	74	76	69	pA_I
merci	229	274	198	0.29346000000000005	72	76	65	pA_I
d'	189	224	165	0.21455000000000002	67	78	56	pA_I
être	189	224	165	0.21455000000000002	67	78	56	pA_I
restés	211	248	187	0.29231000000000007	69	76	57	pA_I
si	213	227	197	0.12404999999999955	69	73	66	pA_I
nombreux	207	223	194	0.5321199999999999	75	82	55	pA_L
								
bon	184	235	138	0.4786799999999998	70	84	45	pA_B
euh	170	191	156	0.31691	73	77	48	pA_I
alors	161	171	155	0.17129999999999956	73	76	69	pA_I
j'	201	221	152	0.11617999999999995	72	80	68	pA_I
ai	201	221	152	0.11617999999999995	72	80	68	pA_I
un	207	216	183	0.12011000000000038	78	82	65	pA_I
petit	221	235	206	0.14570999999999934	67	78	52	pA_I
soucis	205	243	76	0.5040700000000005	72	78	58	pA_I
de	165	180	75	0.3308	68	74	54	pA_I
d'	177	196	154	0.35036999999999985	69	76	54	pA_I
emploi	177	196	154	0.35036999999999985	69	76	54	pA_I
du	161	170	143	0.16737000000000002	68	75	60	pA_I
temps	206	221	197	0.17918000000000056	68	79	50	pA_I
enfin	195	237	140	0.23826000000000036	74	80	66	pA_I
pas	156	169	135	0.1654	75	81	63	pA_I
de	145	157	125	0.18704999999999927	72	79	60	pA_I
de	134	144	108	0.46168999999999905	69	75	50	pA_I
d'	174	224	110	0.4483000000000015	70	80	43	pA_I
heure	174	224	110	0.4483000000000015	70	80	43	pA_I
donc	180	197	154	0.31400000000000006	71	80	56	pA_I
il	162	180	150	0.0865999999999989	75	78	71	pA_I
est	164	174	146	0.13000000000000078	75	80	67	pA_I
dix	163	174	154	0.16140000000000043	66	72	55	pA_I
neuf	173	186	163	0.1830999999999996	76	79	68	pA_I
heures	183	192	166	0.09849999999999959	78	80	72	pA_I
cinquante	170	203	144	0.4115000000000002	72	78	55	pA_I
deux	178	204	137	0.29320000000000057	78	83	59	pA_I
j'	167	202	140	0.26209999999999845	73	79	66	pA_I
ai	167	202	140	0.26209999999999845	73	79	66	pA_I
encore	160	186	143	0.31590000000000096	71	80	50	pA_I
huit	184	200	157	0.2311999999999994	78	80	75	pA_I
minutes	198	217	172	0.3398000000000003	75	81	55	pA_I
pour	167	200	156	0.15169999999999995	70	78	55	pA_I
m'	188	242	144	0.7222000000000008	70	79	49	pA_I
exprimer	188	242	144	0.7222000000000008	70	79	49	pA_I
donc	165	212	139	0.3369	66	80	52	pA_I
euh	151	169	134	0.35440000000000005	73	74	70	pA_I
je	151	179	124	0.1753	71	78	66	pA_I
vais	162	176	146	0.13980000000000103	75	80	71	pA_I
essayer	169	186	143	0.339500000000001	75	80	68	pA_I
de	156	161	155	0.06700000000000017	66	69	63	pA_I
faire	182	207	156	0.2342999999999975	68	78	58	pA_I
court	236	245	199	0.30130000000000123	72	81	56	pA_I
bref	189	237	80	0.6109000000000009	75	83	63	pA_I
et	144	146	138	0.15109999999999957	64	70	59	pA_I
synthétique	207	262	135	0.7730999999999995	68	80	52	pA_I
euh	154	158	79	0.3308	68	74	47	pA_I
il	112	171	71	0.15749999999999886	62	64	51	pA_I
paraît	192	203	182	0.26780000000000115	71	76	47	pA_I
que	182	194	176	0.09450000000000003	64	73	55	pA_I
la	168	176	165	0.054700000000000415	76	78	75	pA_I
géographie	164	204	137	0.5497999999999976	69	76	60	pA_I
c'	167	188	144	0.1595000000000013	70	73	67	pA_I
est	167	188	144	0.1595000000000013	70	73	67	pA_I
la	143	146	132	0.1280000000000001	72	74	67	pA_I
science	171	212	134	0.2560000000000002	68	73	63	pA_I
de	144	146	139	0.09639999999999915	69	76	61	pA_I
la	139	143	132	0.09650000000000247	75	76	71	pA_I
synthèse	180	220	110	0.7505999999999986	69	79	49	pA_I
bon	166	200	75	0.40970000000000084	67	75	48	pA_I
euh	122	142	76	0.5927000000000007	64	73	47	pA_I
bref	229	657	76	0.46359999999999957	70	76	55	pA_I
vraiment	144	180	109	0.5335999999999999	69	77	56	pA_I
c'	145	158	134	0.3564000000000007	67	73	59	pA_I
est	145	158	134	0.3564000000000007	67	73	59	pA_I
là	141	147	130	0.2775999999999996	71	74	67	pA_I
hein	133	137	130	0.32369999999999877	68	73	51	pA_I
ben	160	208	134	0.15360000000000085	68	79	50	pA_I
j'	171	198	144	0.35829999999999984	75	82	69	pA_I
avais	171	198	144	0.35829999999999984	75	82	69	pA_I
prévu	177	191	153	0.3589999999999982	68	74	56	pA_I
pour	157	161	152	0.1457000000000015	67	74	52	pA_I
quarante	160	203	146	0.2588000000000008	70	75	56	pA_I
cinq	168	238	146	0.28359999999999985	62	71	50	pA_I
minutes	170	212	122	0.43730000000000047	66	76	50	pA_I
vous	132	140	122	0.1789999999999985	60	66	51	pA_I
comprenez	172	717	116	0.4233000000000011	64	69	52	pA_I
bien	167	175	120	0.20479999999999876	63	69	51	pA_I
qu'	150	167	142	0.15559999999999974	58	66	49	pA_I
il	150	167	142	0.15559999999999974	58	66	49	pA_I
y	140	144	139	0.043300000000002115	67	69	65	pA_I
a	136	144	129	0.09649999999999892	71	72	70	pA_I
un	125	129	113	0.1042999999999985	71	73	68	pA_I
véritable	151	191	103	0.5356000000000023	70	77	51	pA_I
défi	156	198	126	0.5113999999999983	68	75	50	pA_I
euh	132	138	118	0.2286999999999999	64	73	44	pA_I
qui	158	184	150	0.29960000000000164	63	68	50	pA_I
