et	212	217	202	0.221808	59	63	44	pA_B
euh	200	203	197	0.501134	73	77	62	pA_I
et	447	471	436	0.0949199999999999	62	64	58	pA_I
c'	479	748	233	0.11389000000000005	64	67	62	pA_I
est	479	748	233	0.11389000000000005	64	67	62	pA_I
pareil	283	309	229	0.21640000000000015	72	78	64	pA_I
y	264	295	239	0.05314999999999981	67	68	66	pA_I
a	235	240	228	0.04366000000000003	75	77	72	pA_I
aussi	463	722	226	0.19442999999999988	71	77	64	pA_I
que	572	577	558	0.057860000000000245	60	61	56	pA_I
je	261	558	238	0.05505000000000004	63	64	63	pA_I
voulais	258	271	236	0.14615999999999962	70	74	66	pA_I
appeler	265	298	234	0.22020000000000017	66	75	49	pA_I
du	297	297	297	0.1309800000000001	56	66	52	pA_I
coup	277	292	247	0.25436000000000014	62	68	54	pA_I
mais	213	247	199	0.21385999999999994	65	67	61	pA_I
tu	NA	NA	NA	0.10630999999999968	64	72	53	pA_I
vas	202	214	196	0.11769000000000007	68	73	61	pA_I
me	200	201	197	0.05125000000000002	60	62	58	pA_I
donner	206	211	196	0.2012100000000001	61	64	57	pA_I
des	211	216	205	0.14426999999999968	59	66	51	pA_I
petites	NA	NA	NA	0.21450000000000014	47	53	36	pA_I
news	246	268	221	0.21450000000000014	62	70	53	pA_I
sur	373	591	211	0.19228999999999985	65	75	55	pA_I
comment	210	221	202	0.24175000000000058	67	75	50	pA_I
ça	220	225	212	0.11199999999999921	62	75	51	pA_I
allait	241	284	209	0.1898200000000001	70	76	57	pA_I
parce	184	207	181	1.17115	61	77	27	pA_I
que	184	207	181	1.17115	61	77	27	pA_L
j'	278	586	226	0.26426000000000016	70	76	57	pA_B
avais	278	586	226	0.26426000000000016	70	76	57	pA_I
dit	287	318	245	0.11324999999999985	66	73	59	pA_I
mais	305	317	285	0.1509999999999998	71	78	64	pA_I
faut	228	232	223	0.1510100000000003	63	70	50	pA_I
trop	279	286	273	0.1271300000000002	69	77	54	pA_I
qu'	307	316	284	0.17966999999999977	67	78	53	pA_I
on	307	316	284	0.17966999999999977	67	78	53	pA_I
se	276	284	271	0.03986999999999963	67	67	64	pA_I
voie	317	328	282	0.10630000000000006	75	78	69	pA_I
même	277	312	246	0.16515000000000057	70	76	57	pA_I
si	NA	NA	NA	0.17464999999999886	51	57	45	pA_I
elle	246	258	236	0.12847000000000008	63	67	57	pA_I
est	231	236	223	0.11768999999999963	60	64	54	pA_I
pas	217	218	216	0.1328800000000001	69	74	60	pA_I
là	270	343	216	0.16143000000000107	69	74	59	pA_I
tu	NA	NA	NA	0.10431999999999952	57	64	47	pA_I
vois	285	293	279	0.16591999999999985	67	74	54	pA_I
faudrait	211	242	192	0.20424000000000042	66	75	51	pA_I
trop	253	262	237	0.16134999999999877	62	71	51	pA_I
qu'	263	272	246	0.17464000000000013	62	68	47	pA_I
