allô	259	429	232	0.339599999999999	66	77	43	pA_U
								
coucou	342	371	329	0.6523999999999983	67	76	34	pA_U
c'	298	332	272	0.1485000000000003	63	71	56	pA_B
est	298	332	272	0.1485000000000003	63	71	56	pA_I
moi	278	294	268	0.3642000000000003	68	74	48	pA_L
ça	263	296	235	0.15670000000000073	58	67	46	pA_B
va	284	357	226	0.2502999999999993	66	76	52	pA_L
								
bien	227	284	194	0.33110000000000106	72	81	29	pA_B
et	300	312	284	0.09159999999999968	76	80	70	pA_I
toi	285	330	275	0.33580000000000076	72	83	49	pA_L
								
ouais	123	279	75	0.5278999999999989	65	74	46	pA_U
dis	252	270	234	0.22040000000000148	73	76	59	pA_B
moi	294	314	270	0.1994000000000007	77	79	70	pA_I
je	269	296	245	0.3681999999999981	72	76	62	pA_I
t'	293	348	247	0.37239999999999895	68	76	51	pA_I
appelais	293	348	247	0.37239999999999895	68	76	51	pA_I
parce	265	362	227	0.8564000000000007	69	78	51	pA_I
que	265	362	227	0.8564000000000007	69	78	51	pA_I
avec	243	254	228	0.29879999999999995	70	79	58	pA_I
on	276	286	267	0.06670000000000087	78	79	75	pA_I
avait	249	267	229	0.2237999999999971	71	76	62	pA_I
parlé	261	281	242	0.46799999999999997	71	76	58	pA_I
euh	216	259	202	0.41300000000000026	65	72	57	pA_I
en	232	237	222	0.14450000000000074	66	71	57	pA_I
septembre	256	266	231	0.37849999999999895	66	73	53	pA_I
quand	251	264	221	0.1872000000000007	62	69	56	pA_I
on	222	223	221	0.06300000000000239	58	58	57	pA_I
s'	231	244	209	0.26659999999999684	60	75	46	pA_I
était	231	244	209	0.26659999999999684	60	75	46	pA_I
vu	248	268	220	0.22730000000000317	66	72	54	pA_I
que	245	259	221	0.14969999999999928	64	73	48	pA_I
vous	219	225	216	0.19950000000000045	65	67	64	pA_I
veniez	245	275	204	0.2992999999999988	72	80	64	pA_I
pour	246	272	237	0.13739999999999952	64	74	53	pA_I
la	233	237	230	0.09970000000000212	72	73	68	pA_I
fête	234	252	214	0.17299999999999827	67	76	57	pA_I
des	225	237	203	0.09769999999999968	69	73	64	pA_I
lumières	245	282	221	0.5397999999999996	65	76	40	pA_I
et	226	458	203	0.3974000000000011	65	71	44	pA_I
je	197	207	188	0.15469999999999828	62	66	57	pA_I
voulais	224	276	186	0.20500000000000185	71	81	59	pA_L
								
oui	309	335	276	0.15759999999999863	78	80	75	pA_B
oui	333	342	322	0.15749999999999886	78	80	77	pA_I
il	329	338	306	0.10500000000000043	77	78	76	pA_I
m'	276	306	256	0.1338000000000008	78	81	76	pA_I
en	276	306	256	0.1338000000000008	78	81	76	pA_I
avait	240	256	223	0.31950000000000145	72	80	56	pA_I
parlé	242	257	221	0.33370000000000033	75	79	62	pA_I
ouais	176	247	101	0.210799999999999	75	80	62	pA_L
								
ouais	204	277	88	0.23999999999999844	65	73	31	pA_B
donc	239	278	205	0.2748999999999988	67	72	60	pA_I
l'	245	297	218	0.5982000000000021	75	81	64	pA_I
invitation	245	297	218	0.5982000000000021	75	81	64	pA_I
elle	254	280	207	0.12010000000000076	74	77	68	pA_I
tient	247	271	214	0.1830999999999996	70	76	60	pA_I
toujours	259	294	232	0.3417999999999992	70	76	59	pA_I
et	244	272	232	0.08960000000000079	73	76	69	pA_I
comme	236	248	227	0.24609999999999843	72	77	60	pA_I
euh	215	228	206	0.09619999999999962	71	72	69	pA_I
c'	222	236	201	0.1521000000000008	67	74	59	pA_I
est	222	236	201	0.1521000000000008	67	74	59	pA_I
dans	220	231	194	0.1728999999999985	70	75	64	pA_I
pas	227	236	213	0.12010000000000076	72	78	60	pA_I
longtemps	237	258	212	0.41510000000000247	69	73	56	pA_I
et	235	252	217	0.11999999999999744	65	72	55	pA_I
pour	203	214	196	0.12620000000000076	61	68	50	pA_I
pas	215	217	213	0.09560000000000102	68	73	55	pA_I
que	216	216	216	0.05489999999999995	59	63	56	pA_I
ça	221	234	212	0.11799999999999855	65	71	56	pA_I
vous	214	217	208	0.08549999999999969	69	70	67	pA_I
fasse	214	220	206	0.2339999999999982	61	70	44	pA_I
trop	224	229	218	0.14650000000000318	60	69	52	pA_I
trop	206	210	200	0.16279999999999717	61	68	51	pA_I
cher	237	257	195	0.3310999999999993	60	68	39	pA_I
je	221	221	221	0.09270000000000067	54	66	41	pA_I
voulais	225	231	216	0.15820000000000078	71	76	68	pA_I
savoir	220	241	207	0.3112999999999957	69	74	60	pA_I
si	237	248	223	0.1221000000000032	63	68	59	pA_I
ça	221	247	202	0.14039999999999964	67	71	62	pA_I
vous	207	219	195	0.14649999999999608	65	68	58	pA_I
disait	212	228	187	0.2319000000000031	63	74	47	pA_I
toujours	217	229	203	0.3438999999999979	64	68	58	pA_I
de	214	227	198	0.10170000000000101	66	69	62	pA_I
venir	205	209	199	0.3915000000000006	57	68	39	pA_L
								
ben	236	432	188	0.28470000000000084	71	80	49	pA_B
à	212	217	205	0.1758000000000024	75	80	61	pA_I
